date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 3,Westminster (UT),Home,W,110-54,,NR,Q4
Nov 7,Virginia Commonwealth,Neutral,W,80-77,,NR,Q4
Nov 12,Weber State,Home,W,83-73,,NR,Q4
Nov 15,UTEP,Home,W,75-51,264,NR,Q4
Nov 21,Tulane,Neutral,W,96-75,199,NR,Q3
Nov 23,Davidson,Neutral,W,94-60,100,NR,Q2
Nov 29,Montana State,Home,W,84-81,,NR,Q4
Dec 4,South Florida,Away,L,74-61,,NR,Q4
Dec 7,Charlotte,Away,W,79-53,164,NR,Q3
Dec 13,Illinois State,Neutral,W,83-78,,NR,Q4
Dec 20,Colorado State,Home,W,100-58,95,NR,Q3
Dec 30,Fresno State,Away,W,72-63,137,NR,Q3
Jan 3,San Jose State,Home,W,96-78,266,NR,Q4
Jan 6,Air Force,Away,W,99-62,345,NR,Q4
Jan 10,Boise State,Away,W,93-68,59,NR,Q1
Jan 14,Nevada,Home,W,71-62,58,NR,Q2
Jan 17,Grand Canyon,Away,L,84-74,76,NR,Q2
Jan 20,Nevada-Las Vegas,Home,L,86-76,,NR,Q4
Jan 23,Colorado State,Away,W,65-61,95,NR,Q2
Jan 28,Wyoming,Home,W,94-62,102,NR,Q3
Jan 31,San Diego State,Home,W,71-66,41,NR,Q2
Feb 4,New Mexico,Away,W,86-66,44,NR,Q1
Feb 7,Wyoming,Away,W,85-83,102,NR,Q2
Feb 10,Fresno State,Home,W,91-78,137,NR,Q3
Feb 14,Memphis,Home,W,99-75,105,NR,Q3
Feb 18,Boise State,Home,TBD,,59,NR,Q2
Feb 21,Nevada,Away,TBD,,58,NR,Q1
Feb 25,San Diego State,Away,TBD,,41,NR,Q1
Feb 28,Grand Canyon,Home,TBD,,76,NR,Q3
Mar 3,Nevada-Las Vegas,Away,TBD,,,NR,Q4
Mar 7,New Mexico,Home,TBD,,44,NR,Q2
