date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 4,Oregon,Away,L,60-59,107,NR,Q2
Nov 10,East Texas A&M,Home,W,100-74,296,NR,Q4
Nov 13,Mississippi Valley State,Home,W,88-56,,NR,Q4
Nov 15,Manhattan,Home,W,86-56,321,NR,Q4
Nov 16,Utah Tech,Home,W,68-62,156,NR,Q3
Nov 21,Arizona State,Home,L,83-76,71,NR,Q2
Nov 25,Hawaii Pacific,Home,W,88-76,,NR,Q4
Nov 29,North Dakota,Home,W,92-55,274,NR,Q4
Dec 5,UC Davis,Home,W,75-69,166,NR,Q4
Dec 7,Cal State Fullerton,Home,W,69-59,,NR,Q4
Dec 11,Hawaii-Hilo,Home,W,98-46,,NR,Q4
Dec 14,UTEP,Home,W,66-61,264,NR,Q4
Jan 1,UC Riverside,Away,W,88-45,291,NR,Q4
Jan 3,UC San Diego,Away,L,83-73,125,NR,Q2
Jan 11,UC Irvine,Home,W,67-66,120,NR,Q3
Jan 15,Cal Poly,Away,W,86-66,238,NR,Q3
Jan 17,UC Santa Barbara,Away,L,77-62,133,NR,Q2
Jan 23,Cal State Bakersfield,Home,W,98-71,,NR,Q4
Jan 25,Cal State Northridge,Home,W,89-68,,NR,Q4
Jan 29,UC Irvine,Away,L,87-76,120,NR,Q2
Jan 31,Long Beach State,Away,W,89-82,,NR,Q4
Feb 8,UC San Diego,Home,W,72-67,125,NR,Q3
Feb 12,Cal State Bakersfield,Away,W,89-74,,NR,Q4
Feb 14,Cal State Northridge,Away,L,84-60,,NR,Q4
Feb 20,Cal Poly,Home,TBD,,238,NR,Q4
Feb 22,UC Santa Barbara,Home,TBD,,133,NR,Q3
Feb 26,UC Davis,Away,TBD,,166,NR,Q3
Feb 28,Cal State Fullerton,Away,TBD,,,NR,Q4
Mar 6,UC Riverside,Home,TBD,,291,NR,Q4
Mar 8,Long Beach State,Home,TBD,,,NR,Q4
