date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 3,Northwest Indian,Home,W,106-41,,NR,Q4
Nov 5,Ottawa (AZ),Home,W,73-39,,NR,Q4
Nov 8,Stanford,Away,L,91-68,70,NR,Q1
Nov 11,Nevada-Las Vegas,Away,W,102-93,,NR,Q4
Nov 14,Cal Poly,Home,W,90-82,238,NR,Q4
Nov 18,Texas A&M,Away,L,86-81,43,NR,Q1
Nov 23,Lamar,Home,L,68-63,211,NR,Q4
Nov 25,Oakland,Home,L,95-87,154,NR,Q3
Dec 3,North Dakota State,Home,L,81-72,,NR,Q4
Dec 6,North Dakota,Away,W,79-75,274,NR,Q4
Dec 10,Salish Kootenai,Home,W,102-46,,NR,Q4
Dec 17,Montana Tech,Home,L,82-75,,NR,Q4
Dec 20,Louisville,Away,L,94-54,12,NR,Q1
Jan 1,Northern Arizona,Home,W,78-64,302,NR,Q4
Jan 3,Northern Colorado,Home,W,88-79,,NR,Q4
Jan 8,Idaho,Away,W,79-73,167,NR,Q3
Jan 10,Eastern Washington,Away,L,66-65,,NR,Q4
Jan 17,Montana State,Away,L,76-67,,NR,Q4
Jan 19,Northern Arizona,Away,W,98-72,302,NR,Q4
Jan 22,Weber State,Home,W,81-65,,NR,Q4
Jan 24,Idaho State,Home,W,69-60,,NR,Q4
Jan 29,Portland State,Away,W,64-60,,NR,Q4
Jan 31,Sacramento State,Away,L,86-79,,NR,Q4
Feb 5,Eastern Washington,Home,L,82-74,,NR,Q4
Feb 7,Idaho,Home,W,73-68,167,NR,Q4
Feb 14,Montana State,Home,L,82-71,,NR,Q4
Feb 19,Idaho State,Away,TBD,,,NR,Q4
Feb 21,Weber State,Away,TBD,,,NR,Q4
Feb 26,Sacramento State,Home,TBD,,,NR,Q4
Feb 28,Portland State,Home,TBD,,,NR,Q4
Mar 2,Northern Colorado,Away,TBD,,,NR,Q4
