date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 3,Western Carolina,Home,W,94-63,263,NR,Q4
Nov 7,Georgia State,Home,W,74-64,,NR,Q4
Nov 11,Dayton,Home,W,74-62,93,NR,Q3
Nov 16,Mount St. Mary's,Home,W,72-55,299,NR,Q4
Nov 21,Louisville,Neutral,L,74-64,12,NR,Q1
Nov 24,NJIT,Home,W,94-67,301,NR,Q4
Nov 26,Eastern Michigan,Home,L,64-56,,NR,Q4
Dec 1,Tarleton State,Home,W,76-58,,NR,Q4
Dec 5,Xavier,Away,L,79-74,98,NR,Q2
Dec 13,Georgia,Neutral,L,84-65,39,NR,Q1
Dec 17,Alabama State,Home,W,88-51,,NR,Q4
Dec 21,Clemson,Neutral,L,68-65,32,NR,Q1
Dec 29,Lipscomb,Home,W,89-62,186,NR,Q4
Jan 3,Houston,Home,L,67-60,4,NR,Q1
Jan 6,West Virginia,Away,L,62-60,54,NR,Q1
Jan 11,UCF,Away,L,73-72,49,NR,Q1
Jan 14,Colorado,Home,W,77-68,73,NR,Q2
Jan 17,Iowa State,Home,W,79-70,8,NR,Q1
Jan 21,Arizona,Away,L,77-51,3,NR,Q1
Jan 24,Arizona State,Away,L,82-68,71,NR,Q1
Jan 28,Baylor,Home,W,67-57,47,NR,Q2
Jan 31,Houston,Away,L,76-54,4,NR,Q1
Feb 5,West Virginia,Home,L,59-54,54,NR,Q2
Feb 8,UCF,Home,W,92-72,49,NR,Q2
Feb 11,Kansas State,Away,W,91-62,101,NR,Q2
Feb 15,Utah,Home,TBD,,126,NR,Q3
Feb 21,Kansas,Away,TBD,,14,NR,Q1
Feb 24,Texas Tech,Away,TBD,,16,NR,Q1
Feb 28,Oklahoma State,Home,TBD,,72,NR,Q2
Mar 3,Brigham Young,Home,TBD,,20,NR,Q1
Mar 7,TCU,Away,TBD,,45,NR,Q1
