date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 4,UNC Greensboro,Home,W,93-64,294,NR,Q4
Nov 8,Bellarmine,Home,W,98-71,288,NR,Q4
Nov 13,California,Home,W,99-96,61,NR,Q2
Nov 17,Tulsa,Home,W,84-83,53,NR,Q2
Nov 20,Mississippi State,Neutral,W,98-77,94,NR,Q2
Nov 21,Nebraska,Neutral,L,86-85,11,NR,Q1
Nov 25,Indiana,Away,L,86-69,34,NR,Q1
Dec 1,Bowling Green,Home,L,82-66,141,NR,Q3
Dec 6,Seton Hall,Home,L,78-67,49,NR,Q2
Dec 8,Mississippi Valley State,Home,W,108-49,,NR,Q4
Dec 13,Creighton,Away,W,83-76,81,NR,Q2
Dec 20,South Dakota,Home,W,106-76,276,NR,Q4
Dec 28,Louisiana-Monroe,Home,W,94-85,,NR,Q4
Jan 3,Brigham Young,Home,L,83-73,20,NR,Q1
Jan 7,Arizona,Away,L,101-76,3,NR,Q1
Jan 10,Arizona State,Away,L,87-84,71,NR,Q1
Jan 14,UCF,Home,L,82-73,50,NR,Q2
Jan 17,Oklahoma State,Away,L,84-83,72,NR,Q1
Jan 20,Utah,Home,W,81-78,128,NR,Q3
Jan 24,Kansas,Home,L,86-62,14,NR,Q1
Jan 27,West Virginia,Away,L,59-54,54,NR,Q1
Feb 1,Iowa State,Home,L,95-61,8,NR,Q1
Feb 7,TCU,Away,L,84-82,45,NR,Q1
Feb 11,Cincinnati,Home,L,91-62,63,NR,Q2
Feb 14,Houston,Away,L,78-64,4,NR,Q1
Feb 17,Baylor,Home,TBD,,47,NR,Q2
Feb 21,Texas Tech,Away,TBD,,16,NR,Q1
Feb 25,Colorado,Away,TBD,,73,NR,Q1
Feb 28,TCU,Home,TBD,,45,NR,Q2
Mar 3,West Virginia,Home,TBD,,54,NR,Q2
Mar 7,Kansas,Away,TBD,,14,NR,Q1
