date,opponent,location,result,score,net_rank,ap_rank,quadrant
Nov 3,Willamette,Home,W,120-83,,NR,Q4
Nov 6,Arkansas-Pine Bluff,Home,W,83-74,,NR,Q4
Nov 9,UC Davis,Home,W,67-63,166,NR,Q4
Nov 15,Wyoming,Away,L,93-56,101,NR,Q2
Nov 21,Cal State Fullerton,Home,W,103-85,,NR,Q4
Nov 22,Northern Colorado,Home,L,86-80,,NR,Q4
Nov 23,St. Thomas,Home,L,76-66,,NR,Q4
Nov 26,Long Beach State,Home,W,93-73,,NR,Q4
Dec 1,Stanford,Away,L,94-72,70,NR,Q1
Dec 5,Lewis & Clark,Home,W,104-87,,NR,Q4
Dec 14,Kent State,Home,W,88-78,144,NR,Q3
Dec 17,Oregon,Away,L,94-69,107,NR,Q2
Dec 22,UC Santa Barbara,Away,L,79-61,133,NR,Q2
Dec 28,Washington State,Home,L,67-62,135,NR,Q3
Dec 30,Santa Clara,Home,L,92-85,42,NR,Q2
Jan 2,Saint Mary's (CA),Away,L,78-57,26,NR,Q1
Jan 4,San Francisco,Away,L,73-68,118,NR,Q2
Jan 8,Pacific,Home,W,90-89,103,NR,Q3
Jan 10,Oregon State,Home,W,82-76,184,NR,Q4
Jan 14,Pepperdine,Away,L,67-63,284,NR,Q4
Jan 17,Loyola Marymount,Away,W,71-58,,NR,Q4
Jan 24,Saint Mary's (CA),Home,L,75-69,26,NR,Q1
Jan 28,Pacific,Away,L,74-51,103,NR,Q2
Jan 31,Washington State,Away,L,104-74,135,NR,Q2
Feb 4,Gonzaga,Home,W,87-80,6,NR,Q1
Feb 7,Seattle,Home,W,54-53,,NR,Q4
Feb 11,San Diego,Away,L,71-58,223,NR,Q3
Feb 18,Pepperdine,Home,TBD,,284,NR,Q4
Feb 21,Seattle,Away,TBD,,,NR,Q4
Feb 25,Gonzaga,Away,TBD,,6,NR,Q1
Feb 28,San Diego,Home,TBD,,223,NR,Q4
